timestamp,latitude,longitude,incident_type,elephant_count,crop_damage_hectares,village_name,district,province,reported_by,description
2022-11-14 21:00:00,7.9263,81.0051,property_damage,2,0.0,Dimbulagala,Polonnaruwa,North Central,Farmer_2,Property Damage reported in Dimbulagala
2022-11-14 06:00:00,7.0646,81.5991,crop_raid,5,1.46,Uhana,Ampara,Eastern,Farmer_15,Crop Raid reported in Uhana
2022-11-17 05:00:00,7.124,81.6384,property_damage,2,0.0,Uhana,Ampara,Eastern,Farmer_92,Property Damage reported in Uhana
2022-11-17 15:00:00,6.6467,81.0562,human_injury,2,0.0,Wellawaya,Monaragala,Uva,Farmer_54,Human Injury reported in Wellawaya
2022-11-19 22:00:00,6.7884,81.2951,crop_raid,2,0.57,Katharagama,Monaragala,Uva,Farmer_34,Crop Raid reported in Katharagama
2022-11-22 08:00:00,8.1015,81.011,property_damage,3,0.0,Dimbulagala,Polonnaruwa,North Central,Farmer_30,Property Damage reported in Dimbulagala
2022-11-23 14:00:00,7.0563,81.3836,crop_raid,5,1.65,Damana,Ampara,Eastern,Farmer_41,Crop Raid reported in Damana
2022-11-29 07:00:00,6.3474,81.3046,crop_raid,2,3.69,Deberawewa,Hambantota,Southern,Farmer_90,Crop Raid reported in Deberawewa
2022-12-01 02:00:00,6.8127,81.0557,crop_raid,2,2.53,Wellawaya,Monaragala,Uva,Farmer_84,Crop Raid reported in Wellawaya
2022-12-01 09:00:00,8.4851,80.4707,human_injury,1,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_47,Human Injury reported in Nochchiyagama
2022-12-02 20:00:00,8.1129,80.6189,property_damage,2,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_12,Property Damage reported in Nochchiyagama
2022-12-05 08:00:00,8.2377,80.6584,crop_raid,3,2.01,Kebithigollewa,Anuradhapura,North Central,Farmer_32,Crop Raid reported in Kebithigollewa
2022-12-09 09:00:00,7.8221,80.9148,property_damage,3,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_20,Property Damage reported in Hingurakgoda
2022-12-10 10:00:00,6.3886,81.0625,crop_raid,3,0.77,Weerawila,Hambantota,Southern,Farmer_91,Crop Raid reported in Weerawila
2022-12-12 15:00:00,6.2749,81.0821,crop_raid,3,2.56,Tissamaharama,Hambantota,Southern,Farmer_34,Crop Raid reported in Tissamaharama
2022-12-12 13:00:00,7.8737,81.057,crop_raid,4,0.41,Welikanda,Polonnaruwa,North Central,Farmer_52,Crop Raid reported in Welikanda
2022-12-17 14:00:00,7.8085,81.1736,crop_raid,1,3.96,Welikanda,Polonnaruwa,North Central,Farmer_18,Crop Raid reported in Welikanda
2022-12-20 01:00:00,8.2171,80.6296,property_damage,1,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_98,Property Damage reported in Nochchiyagama
2022-12-20 13:00:00,6.2244,81.3302,crop_raid,1,0.77,Deberawewa,Hambantota,Southern,Farmer_57,Crop Raid reported in Deberawewa
2022-12-25 10:00:00,7.3483,81.3305,property_damage,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_71,Property Damage reported in Padiyatalawa
2022-12-26 15:00:00,7.0391,81.7595,crop_raid,4,0.41,Uhana,Ampara,Eastern,Farmer_12,Crop Raid reported in Uhana
2022-12-26 11:00:00,6.541,81.0426,property_damage,3,0.0,Katharagama,Monaragala,Uva,Farmer_94,Property Damage reported in Katharagama
2022-12-31 08:00:00,8.2863,80.5867,crop_raid,4,2.25,Horowpothana,Anuradhapura,North Central,Farmer_53,Crop Raid reported in Horowpothana
2023-01-01 09:00:00,6.8573,81.145,crop_raid,1,1.52,Medagana,Monaragala,Uva,Farmer_80,Crop Raid reported in Medagana
2023-01-01 17:00:00,8.1222,80.6166,crop_raid,6,4.6,Mihintale,Anuradhapura,North Central,Farmer_80,Crop Raid reported in Mihintale
2023-01-01 15:00:00,8.5654,80.6449,property_damage,2,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_82,Property Damage reported in Nochchiyagama
2023-01-02 23:00:00,7.2529,81.4632,human_injury,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_96,Human Injury reported in Padiyatalawa
2023-01-03 10:00:00,8.258,80.4715,crop_raid,2,3.55,Mihintale,Anuradhapura,North Central,Farmer_14,Crop Raid reported in Mihintale
2023-01-04 11:00:00,8.1668,81.0035,crop_raid,4,4.38,Welikanda,Polonnaruwa,North Central,Farmer_79,Crop Raid reported in Welikanda
2023-01-05 03:00:00,7.0879,81.4183,elephant_death,3,0.0,Mahaoya,Ampara,Eastern,Farmer_81,Elephant Death reported in Mahaoya
2023-01-06 12:00:00,8.1163,80.7976,crop_raid,1,0.59,Horowpothana,Anuradhapura,North Central,Farmer_16,Crop Raid reported in Horowpothana
2023-01-06 18:00:00,8.1999,81.1386,crop_raid,5,1.18,Dimbulagala,Polonnaruwa,North Central,Farmer_87,Crop Raid reported in Dimbulagala
2023-01-06 06:00:00,8.1086,81.0318,property_damage,1,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_33,Property Damage reported in Hingurakgoda
2023-01-06 04:00:00,6.8176,81.0446,crop_raid,3,3.94,Medagana,Monaragala,Uva,Farmer_81,Crop Raid reported in Medagana
2023-01-09 06:00:00,6.2112,81.457,crop_raid,5,0.19,Deberawewa,Hambantota,Southern,Farmer_39,Crop Raid reported in Deberawewa
2023-01-11 05:00:00,6.2935,81.118,property_damage,2,0.0,Tissamaharama,Hambantota,Southern,Farmer_23,Property Damage reported in Tissamaharama
2023-01-12 19:00:00,6.1636,81.32,crop_raid,7,4.3,Deberawewa,Hambantota,Southern,Farmer_67,Crop Raid reported in Deberawewa
2023-01-12 00:00:00,7.9806,80.8804,crop_raid,2,3.48,Medirigiriya,Polonnaruwa,North Central,Farmer_31,Crop Raid reported in Medirigiriya
2023-01-13 19:00:00,7.2507,81.7721,crop_raid,2,4.72,Padiyatalawa,Ampara,Eastern,Farmer_59,Crop Raid reported in Padiyatalawa
2023-01-14 15:00:00,6.6789,81.1397,property_damage,1,0.0,Wellawaya,Monaragala,Uva,Farmer_3,Property Damage reported in Wellawaya
2023-01-15 03:00:00,6.0568,81.1652,crop_raid,4,0.3,Weerawila,Hambantota,Southern,Farmer_25,Crop Raid reported in Weerawila
2023-01-16 21:00:00,6.5515,81.126,crop_raid,4,2.82,Katharagama,Monaragala,Uva,Farmer_7,Crop Raid reported in Katharagama
2023-01-16 05:00:00,7.0745,81.5272,crop_raid,4,0.72,Uhana,Ampara,Eastern,Farmer_47,Crop Raid reported in Uhana
2023-01-16 03:00:00,8.1673,80.3629,crop_raid,2,1.35,Kebithigollewa,Anuradhapura,North Central,Farmer_24,Crop Raid reported in Kebithigollewa
2023-01-19 10:00:00,7.0109,81.4497,crop_raid,2,1.74,Mahaoya,Ampara,Eastern,Farmer_67,Crop Raid reported in Mahaoya
2023-01-19 16:00:00,7.4958,81.3229,property_damage,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_84,Property Damage reported in Padiyatalawa
2023-01-20 03:00:00,8.288,80.5941,crop_raid,4,0.44,Mihintale,Anuradhapura,North Central,Farmer_77,Crop Raid reported in Mihintale
2023-01-20 18:00:00,7.83,81.0325,crop_raid,5,0.86,Welikanda,Polonnaruwa,North Central,Farmer_51,Crop Raid reported in Welikanda
2023-01-20 12:00:00,8.0541,80.9219,crop_raid,5,1.04,Dimbulagala,Polonnaruwa,North Central,Farmer_34,Crop Raid reported in Dimbulagala
2023-01-21 00:00:00,6.5229,81.0615,crop_raid,3,0.85,Wellawaya,Monaragala,Uva,Farmer_99,Crop Raid reported in Wellawaya
2023-01-21 18:00:00,7.9399,80.8443,crop_raid,7,1.08,Hingurakgoda,Polonnaruwa,North Central,Farmer_98,Crop Raid reported in Hingurakgoda
2023-01-21 05:00:00,6.697,81.2621,human_injury,3,0.0,Katharagama,Monaragala,Uva,Farmer_78,Human Injury reported in Katharagama
2023-01-22 10:00:00,6.1236,81.1721,property_damage,3,0.0,Weerawila,Hambantota,Southern,Farmer_66,Property Damage reported in Weerawila
2023-01-23 13:00:00,8.15,81.1673,property_damage,3,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_83,Property Damage reported in Medirigiriya
2023-01-24 22:00:00,6.1073,81.4946,human_injury,1,0.0,Weerawila,Hambantota,Southern,Farmer_62,Human Injury reported in Weerawila
2023-01-25 05:00:00,7.405,81.5652,crop_raid,7,3.87,Mahaoya,Ampara,Eastern,Farmer_93,Crop Raid reported in Mahaoya
2023-01-27 19:00:00,7.4834,81.3265,property_damage,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_72,Property Damage reported in Padiyatalawa
2023-01-28 13:00:00,8.561,80.4601,crop_raid,6,1.92,Nochchiyagama,Anuradhapura,North Central,Farmer_57,Crop Raid reported in Nochchiyagama
2023-01-28 16:00:00,6.8695,81.145,property_damage,2,0.0,Wellawaya,Monaragala,Uva,Farmer_23,Property Damage reported in Wellawaya
2023-01-28 20:00:00,7.2591,81.4411,property_damage,3,0.0,Uhana,Ampara,Eastern,Farmer_8,Property Damage reported in Uhana
2023-01-29 01:00:00,6.7254,81.2027,property_damage,2,0.0,Buttala,Monaragala,Uva,Farmer_99,Property Damage reported in Buttala
2023-01-31 21:00:00,6.2837,81.3979,crop_raid,4,2.71,Tissamaharama,Hambantota,Southern,Farmer_95,Crop Raid reported in Tissamaharama
2023-01-31 22:00:00,7.8707,80.9779,crop_raid,5,1.99,Hingurakgoda,Polonnaruwa,North Central,Farmer_81,Crop Raid reported in Hingurakgoda
2023-02-01 14:00:00,6.7408,81.1985,crop_raid,4,3.94,Katharagama,Monaragala,Uva,Farmer_23,Crop Raid reported in Katharagama
2023-02-01 18:00:00,8.369,80.5999,crop_raid,5,0.37,Nochchiyagama,Anuradhapura,North Central,Farmer_51,Crop Raid reported in Nochchiyagama
2023-02-03 23:00:00,8.2297,80.7835,property_damage,2,0.0,Kebithigollewa,Anuradhapura,North Central,Farmer_76,Property Damage reported in Kebithigollewa
2023-02-03 13:00:00,8.3083,80.4226,human_injury,3,0.0,Mihintale,Anuradhapura,North Central,Farmer_65,Human Injury reported in Mihintale
2023-02-03 19:00:00,8.1401,81.1786,crop_raid,6,2.66,Welikanda,Polonnaruwa,North Central,Farmer_39,Crop Raid reported in Welikanda
2023-02-03 13:00:00,7.3114,81.7222,human_injury,3,0.0,Uhana,Ampara,Eastern,Farmer_16,Human Injury reported in Uhana
2023-02-05 17:00:00,7.3923,81.4499,crop_raid,1,1.48,Mahaoya,Ampara,Eastern,Farmer_93,Crop Raid reported in Mahaoya
2023-02-05 00:00:00,8.3783,80.4609,elephant_death,1,0.0,Kebithigollewa,Anuradhapura,North Central,Farmer_5,Elephant Death reported in Kebithigollewa
2023-02-06 08:00:00,6.9987,81.0443,crop_raid,2,0.29,Wellawaya,Monaragala,Uva,Farmer_32,Crop Raid reported in Wellawaya
2023-02-06 03:00:00,8.3311,80.6081,crop_raid,3,0.8,Mihintale,Anuradhapura,North Central,Farmer_54,Crop Raid reported in Mihintale
2023-02-08 10:00:00,6.9444,81.2462,crop_raid,7,2.61,Katharagama,Monaragala,Uva,Farmer_99,Crop Raid reported in Katharagama
2023-02-08 06:00:00,8.1875,80.4002,crop_raid,2,2.41,Nochchiyagama,Anuradhapura,North Central,Farmer_50,Crop Raid reported in Nochchiyagama
2023-02-09 09:00:00,6.9285,81.013,elephant_death,2,0.0,Medagana,Monaragala,Uva,Farmer_89,Elephant Death reported in Medagana
2023-02-09 09:00:00,8.05,81.026,human_injury,1,0.0,Dimbulagala,Polonnaruwa,North Central,Farmer_86,Human Injury reported in Dimbulagala
2023-02-13 06:00:00,6.5603,81.0902,crop_raid,6,0.45,Medagana,Monaragala,Uva,Farmer_93,Crop Raid reported in Medagana
2023-02-14 01:00:00,7.2186,81.3064,human_injury,3,0.0,Padiyatalawa,Ampara,Eastern,Farmer_15,Human Injury reported in Padiyatalawa
2023-02-14 09:00:00,6.1492,81.2176,crop_raid,1,2.44,Weerawila,Hambantota,Southern,Farmer_43,Crop Raid reported in Weerawila
2023-02-16 12:00:00,6.8254,81.1536,crop_raid,1,1.83,Wellawaya,Monaragala,Uva,Farmer_13,Crop Raid reported in Wellawaya
2023-02-16 12:00:00,8.2457,80.414,crop_raid,2,3.8,Mihintale,Anuradhapura,North Central,Farmer_24,Crop Raid reported in Mihintale
2023-02-19 23:00:00,6.9123,81.1061,human_injury,1,0.0,Buttala,Monaragala,Uva,Farmer_69,Human Injury reported in Buttala
2023-02-20 23:00:00,7.8106,80.9472,crop_raid,3,0.16,Medirigiriya,Polonnaruwa,North Central,Farmer_44,Crop Raid reported in Medirigiriya
2023-02-20 08:00:00,6.0212,81.3266,crop_raid,1,4.91,Thanamalwila,Hambantota,Southern,Farmer_16,Crop Raid reported in Thanamalwila
2023-02-20 07:00:00,7.8057,81.1794,crop_raid,5,1.68,Welikanda,Polonnaruwa,North Central,Farmer_76,Crop Raid reported in Welikanda
2023-02-20 05:00:00,6.0925,81.4985,elephant_death,2,0.0,Tissamaharama,Hambantota,Southern,Farmer_32,Elephant Death reported in Tissamaharama
2023-02-22 21:00:00,7.2266,81.5571,crop_raid,1,0.54,Mahaoya,Ampara,Eastern,Farmer_63,Crop Raid reported in Mahaoya
2023-02-22 19:00:00,7.1956,81.5564,property_damage,3,0.0,Mahaoya,Ampara,Eastern,Farmer_26,Property Damage reported in Mahaoya
2023-02-22 05:00:00,7.4618,81.3791,crop_raid,1,0.59,Uhana,Ampara,Eastern,Farmer_32,Crop Raid reported in Uhana
2023-02-22 15:00:00,8.1435,80.372,human_injury,3,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_18,Human Injury reported in Nochchiyagama
2023-02-23 20:00:00,7.9475,81.092,property_damage,1,0.0,Dimbulagala,Polonnaruwa,North Central,Farmer_62,Property Damage reported in Dimbulagala
2023-02-23 21:00:00,6.1945,81.3507,crop_raid,2,0.5,Tissamaharama,Hambantota,Southern,Farmer_96,Crop Raid reported in Tissamaharama
2023-02-23 20:00:00,6.6369,81.2736,property_damage,3,0.0,Wellawaya,Monaragala,Uva,Farmer_43,Property Damage reported in Wellawaya
2023-02-24 00:00:00,8.4525,80.4322,property_damage,2,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_21,Property Damage reported in Nochchiyagama
2023-02-24 22:00:00,8.3013,80.3758,crop_raid,2,0.78,Horowpothana,Anuradhapura,North Central,Farmer_67,Crop Raid reported in Horowpothana
2023-02-25 20:00:00,6.5415,81.1316,crop_raid,5,4.98,Medagana,Monaragala,Uva,Farmer_32,Crop Raid reported in Medagana
2023-02-26 02:00:00,8.0888,81.0713,property_damage,1,0.0,Welikanda,Polonnaruwa,North Central,Farmer_29,Property Damage reported in Welikanda
2023-02-26 09:00:00,6.8738,81.0613,crop_raid,1,3.18,Katharagama,Monaragala,Uva,Farmer_78,Crop Raid reported in Katharagama
2023-02-26 07:00:00,6.6047,81.2154,crop_raid,3,4.64,Buttala,Monaragala,Uva,Farmer_75,Crop Raid reported in Buttala
2023-02-26 15:00:00,8.0871,81.0697,property_damage,3,0.0,Dimbulagala,Polonnaruwa,North Central,Farmer_67,Property Damage reported in Dimbulagala
2023-02-26 18:00:00,6.2232,81.2167,property_damage,3,0.0,Deberawewa,Hambantota,Southern,Farmer_38,Property Damage reported in Deberawewa
2023-02-26 11:00:00,7.1636,81.7596,crop_raid,2,0.15,Uhana,Ampara,Eastern,Farmer_3,Crop Raid reported in Uhana
2023-02-26 22:00:00,6.2592,81.0906,human_injury,2,0.0,Tissamaharama,Hambantota,Southern,Farmer_12,Human Injury reported in Tissamaharama
2023-02-27 23:00:00,8.0684,81.1041,crop_raid,5,3.06,Hingurakgoda,Polonnaruwa,North Central,Farmer_22,Crop Raid reported in Hingurakgoda
2023-02-28 14:00:00,8.2817,80.4412,crop_raid,3,2.72,Nochchiyagama,Anuradhapura,North Central,Farmer_52,Crop Raid reported in Nochchiyagama
2023-02-28 21:00:00,6.5772,81.1128,crop_raid,6,3.41,Wellawaya,Monaragala,Uva,Farmer_72,Crop Raid reported in Wellawaya
2023-03-01 10:00:00,7.0131,81.5517,crop_raid,7,2.16,Damana,Ampara,Eastern,Farmer_39,Crop Raid reported in Damana
2023-03-02 06:00:00,8.2909,80.3142,crop_raid,2,2.22,Mihintale,Anuradhapura,North Central,Farmer_73,Crop Raid reported in Mihintale
2023-03-03 23:00:00,6.1754,81.2496,human_injury,2,0.0,Tissamaharama,Hambantota,Southern,Farmer_10,Human Injury reported in Tissamaharama
2023-03-04 23:00:00,6.9185,81.0907,crop_raid,3,0.54,Wellawaya,Monaragala,Uva,Farmer_29,Crop Raid reported in Wellawaya
2023-03-04 17:00:00,7.3287,81.6643,crop_raid,4,3.91,Damana,Ampara,Eastern,Farmer_39,Crop Raid reported in Damana
2023-03-04 07:00:00,6.2971,81.0237,crop_raid,7,4.14,Weerawila,Hambantota,Southern,Farmer_33,Crop Raid reported in Weerawila
2023-03-05 05:00:00,8.1082,80.9067,crop_raid,1,0.47,Dimbulagala,Polonnaruwa,North Central,Farmer_93,Crop Raid reported in Dimbulagala
2023-03-07 01:00:00,6.0211,81.4504,property_damage,1,0.0,Weerawila,Hambantota,Southern,Farmer_68,Property Damage reported in Weerawila
2023-03-08 22:00:00,6.6705,81.2734,elephant_death,1,0.0,Katharagama,Monaragala,Uva,Farmer_27,Elephant Death reported in Katharagama
2023-03-10 14:00:00,7.2952,81.7648,crop_raid,5,3.7,Uhana,Ampara,Eastern,Farmer_36,Crop Raid reported in Uhana
2023-03-11 22:00:00,8.386,80.3478,crop_raid,3,3.86,Nochchiyagama,Anuradhapura,North Central,Farmer_26,Crop Raid reported in Nochchiyagama
2023-03-11 22:00:00,7.895,80.8513,crop_raid,4,3.43,Dimbulagala,Polonnaruwa,North Central,Farmer_27,Crop Raid reported in Dimbulagala
2023-03-12 05:00:00,6.3256,81.2113,crop_raid,4,3.33,Tissamaharama,Hambantota,Southern,Farmer_12,Crop Raid reported in Tissamaharama
2023-03-13 10:00:00,6.6747,81.2323,property_damage,3,0.0,Wellawaya,Monaragala,Uva,Farmer_85,Property Damage reported in Wellawaya
2023-03-14 19:00:00,8.485,80.4051,crop_raid,5,3.97,Nochchiyagama,Anuradhapura,North Central,Farmer_30,Crop Raid reported in Nochchiyagama
2023-03-14 14:00:00,7.3447,81.7423,crop_raid,3,3.58,Uhana,Ampara,Eastern,Farmer_73,Crop Raid reported in Uhana
2023-03-15 13:00:00,7.0766,81.4927,crop_raid,2,3.06,Uhana,Ampara,Eastern,Farmer_26,Crop Raid reported in Uhana
2023-03-16 22:00:00,7.9136,81.0983,crop_raid,3,0.56,Hingurakgoda,Polonnaruwa,North Central,Farmer_3,Crop Raid reported in Hingurakgoda
2023-03-16 11:00:00,7.0129,81.7712,property_damage,2,0.0,Uhana,Ampara,Eastern,Farmer_84,Property Damage reported in Uhana
2023-03-17 04:00:00,6.0482,81.3874,elephant_death,1,0.0,Thanamalwila,Hambantota,Southern,Farmer_54,Elephant Death reported in Thanamalwila
2023-03-17 11:00:00,7.2966,81.5004,crop_raid,5,1.59,Padiyatalawa,Ampara,Eastern,Farmer_84,Crop Raid reported in Padiyatalawa
2023-03-18 22:00:00,6.8868,81.165,property_damage,1,0.0,Wellawaya,Monaragala,Uva,Farmer_49,Property Damage reported in Wellawaya
2023-03-20 09:00:00,7.2015,81.6313,human_injury,2,0.0,Uhana,Ampara,Eastern,Farmer_82,Human Injury reported in Uhana
2023-03-20 19:00:00,6.7605,81.2329,crop_raid,4,2.31,Wellawaya,Monaragala,Uva,Farmer_63,Crop Raid reported in Wellawaya
2023-03-20 23:00:00,6.1889,81.1767,crop_raid,6,0.15,Weerawila,Hambantota,Southern,Farmer_38,Crop Raid reported in Weerawila
2023-03-20 16:00:00,7.9354,80.9595,crop_raid,5,3.27,Welikanda,Polonnaruwa,North Central,Farmer_85,Crop Raid reported in Welikanda
2023-03-21 23:00:00,8.2693,80.387,property_damage,3,0.0,Kebithigollewa,Anuradhapura,North Central,Farmer_48,Property Damage reported in Kebithigollewa
2023-03-21 20:00:00,6.1305,81.2176,crop_raid,7,3.69,Deberawewa,Hambantota,Southern,Farmer_95,Crop Raid reported in Deberawewa
2023-03-21 17:00:00,8.1843,80.5259,crop_raid,7,4.68,Kebithigollewa,Anuradhapura,North Central,Farmer_84,Crop Raid reported in Kebithigollewa
2023-03-21 10:00:00,8.1057,80.3363,property_damage,2,0.0,Horowpothana,Anuradhapura,North Central,Farmer_13,Property Damage reported in Horowpothana
2023-03-22 17:00:00,8.0117,80.9443,crop_raid,3,2.01,Medirigiriya,Polonnaruwa,North Central,Farmer_9,Crop Raid reported in Medirigiriya
2023-03-22 05:00:00,6.3129,81.434,crop_raid,1,1.61,Thanamalwila,Hambantota,Southern,Farmer_78,Crop Raid reported in Thanamalwila
2023-03-22 20:00:00,7.0051,81.7211,crop_raid,6,4.7,Damana,Ampara,Eastern,Farmer_62,Crop Raid reported in Damana
2023-03-22 19:00:00,8.569,80.5774,property_damage,1,0.0,Horowpothana,Anuradhapura,North Central,Farmer_54,Property Damage reported in Horowpothana
2023-03-22 13:00:00,8.489,80.6797,crop_raid,2,1.9,Mihintale,Anuradhapura,North Central,Farmer_7,Crop Raid reported in Mihintale
2023-03-22 17:00:00,8.4432,80.7348,property_damage,1,0.0,Kebithigollewa,Anuradhapura,North Central,Farmer_38,Property Damage reported in Kebithigollewa
2023-03-23 00:00:00,7.956,80.864,human_injury,3,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_64,Human Injury reported in Hingurakgoda
2023-03-24 23:00:00,8.1614,80.7587,crop_raid,6,0.42,Mihintale,Anuradhapura,North Central,Farmer_25,Crop Raid reported in Mihintale
2023-03-24 04:00:00,6.5838,81.2767,crop_raid,1,1.3,Buttala,Monaragala,Uva,Farmer_43,Crop Raid reported in Buttala
2023-03-24 14:00:00,8.2241,80.6663,crop_raid,1,2.58,Kebithigollewa,Anuradhapura,North Central,Farmer_42,Crop Raid reported in Kebithigollewa
2023-03-25 20:00:00,7.4616,81.429,human_injury,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_91,Human Injury reported in Padiyatalawa
2023-03-25 13:00:00,6.0398,81.1674,property_damage,3,0.0,Thanamalwila,Hambantota,Southern,Farmer_8,Property Damage reported in Thanamalwila
2023-03-25 19:00:00,8.4977,80.4409,crop_raid,5,2.61,Horowpothana,Anuradhapura,North Central,Farmer_28,Crop Raid reported in Horowpothana
2023-03-25 03:00:00,6.3786,81.1518,property_damage,1,0.0,Deberawewa,Hambantota,Southern,Farmer_61,Property Damage reported in Deberawewa
2023-03-26 10:00:00,6.39,81.492,crop_raid,2,4.68,Weerawila,Hambantota,Southern,Farmer_57,Crop Raid reported in Weerawila
2023-03-26 02:00:00,6.777,81.1105,crop_raid,6,2.43,Medagana,Monaragala,Uva,Farmer_91,Crop Raid reported in Medagana
2023-03-26 09:00:00,8.1234,80.9219,crop_raid,7,1.18,Dimbulagala,Polonnaruwa,North Central,Farmer_62,Crop Raid reported in Dimbulagala
2023-03-27 19:00:00,8.1679,81.0927,crop_raid,4,1.88,Dimbulagala,Polonnaruwa,North Central,Farmer_51,Crop Raid reported in Dimbulagala
2023-03-28 21:00:00,8.1525,80.3597,human_injury,2,0.0,Mihintale,Anuradhapura,North Central,Farmer_51,Human Injury reported in Mihintale
2023-03-28 07:00:00,8.0853,80.9103,crop_raid,3,1.31,Medirigiriya,Polonnaruwa,North Central,Farmer_44,Crop Raid reported in Medirigiriya
2023-03-29 00:00:00,6.2007,81.339,crop_raid,4,4.26,Thanamalwila,Hambantota,Southern,Farmer_85,Crop Raid reported in Thanamalwila
2023-03-29 20:00:00,6.3471,81.4865,crop_raid,4,4.53,Tissamaharama,Hambantota,Southern,Farmer_38,Crop Raid reported in Tissamaharama
2023-03-30 09:00:00,8.0426,80.9271,crop_raid,1,4.49,Hingurakgoda,Polonnaruwa,North Central,Farmer_71,Crop Raid reported in Hingurakgoda
2023-04-01 10:00:00,7.0243,81.3823,property_damage,1,0.0,Damana,Ampara,Eastern,Farmer_23,Property Damage reported in Damana
2023-04-02 20:00:00,8.1615,80.7003,property_damage,2,0.0,Horowpothana,Anuradhapura,North Central,Farmer_73,Property Damage reported in Horowpothana
2023-04-06 17:00:00,8.4433,80.7149,crop_raid,7,0.79,Nochchiyagama,Anuradhapura,North Central,Farmer_57,Crop Raid reported in Nochchiyagama
2023-04-07 09:00:00,7.8766,81.116,crop_raid,3,1.65,Hingurakgoda,Polonnaruwa,North Central,Farmer_85,Crop Raid reported in Hingurakgoda
2023-04-08 15:00:00,8.1745,81.1358,property_damage,2,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_1,Property Damage reported in Hingurakgoda
2023-04-08 14:00:00,7.9952,80.81,property_damage,2,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_19,Property Damage reported in Hingurakgoda
2023-04-08 08:00:00,6.5373,81.2743,crop_raid,2,0.95,Wellawaya,Monaragala,Uva,Farmer_8,Crop Raid reported in Wellawaya
2023-04-11 02:00:00,8.5608,80.6231,property_damage,2,0.0,Mihintale,Anuradhapura,North Central,Farmer_35,Property Damage reported in Mihintale
2023-04-11 19:00:00,8.1262,80.5938,crop_raid,7,2.14,Horowpothana,Anuradhapura,North Central,Farmer_20,Crop Raid reported in Horowpothana
2023-04-11 07:00:00,7.2801,81.696,crop_raid,2,0.82,Uhana,Ampara,Eastern,Farmer_21,Crop Raid reported in Uhana
2023-04-12 19:00:00,7.243,81.792,crop_raid,2,2.5,Damana,Ampara,Eastern,Farmer_8,Crop Raid reported in Damana
2023-04-16 08:00:00,8.1321,80.3418,property_damage,1,0.0,Mihintale,Anuradhapura,North Central,Farmer_19,Property Damage reported in Mihintale
2023-04-16 00:00:00,7.9027,81.0901,crop_raid,7,2.41,Medirigiriya,Polonnaruwa,North Central,Farmer_47,Crop Raid reported in Medirigiriya
2023-04-17 09:00:00,6.0429,81.2944,human_injury,3,0.0,Thanamalwila,Hambantota,Southern,Farmer_89,Human Injury reported in Thanamalwila
2023-04-17 16:00:00,6.6109,81.1826,property_damage,3,0.0,Buttala,Monaragala,Uva,Farmer_84,Property Damage reported in Buttala
2023-04-18 20:00:00,8.5491,80.3244,property_damage,3,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_15,Property Damage reported in Nochchiyagama
2023-04-18 09:00:00,8.2361,80.3738,crop_raid,3,0.63,Mihintale,Anuradhapura,North Central,Farmer_56,Crop Raid reported in Mihintale
2023-04-19 23:00:00,7.4888,81.4907,human_injury,1,0.0,Mahaoya,Ampara,Eastern,Farmer_51,Human Injury reported in Mahaoya
2023-04-20 16:00:00,8.3573,80.336,crop_raid,1,1.22,Mihintale,Anuradhapura,North Central,Farmer_14,Crop Raid reported in Mihintale
2023-04-20 02:00:00,7.2487,81.7167,crop_raid,3,2.41,Padiyatalawa,Ampara,Eastern,Farmer_4,Crop Raid reported in Padiyatalawa
2023-04-21 04:00:00,8.2118,80.4824,crop_raid,2,4.99,Horowpothana,Anuradhapura,North Central,Farmer_82,Crop Raid reported in Horowpothana
2023-04-22 05:00:00,6.0906,81.4751,human_injury,1,0.0,Tissamaharama,Hambantota,Southern,Farmer_42,Human Injury reported in Tissamaharama
2023-04-23 22:00:00,7.0083,81.521,property_damage,1,0.0,Mahaoya,Ampara,Eastern,Farmer_17,Property Damage reported in Mahaoya
2023-04-23 14:00:00,7.3506,81.3817,crop_raid,6,3.59,Uhana,Ampara,Eastern,Farmer_40,Crop Raid reported in Uhana
2023-04-24 11:00:00,6.0126,81.0122,human_injury,1,0.0,Deberawewa,Hambantota,Southern,Farmer_95,Human Injury reported in Deberawewa
